time 	 desired_ee_pos 	 ee_pos
7.81919	3.78016 1.38594	3.79551 1.38588
7.82019	   3.78 1.38594	3.79541 1.38589
7.82119	3.77984 1.38594	 3.7953 1.38589
7.8222	3.77968 1.38594	 3.7952 1.38589
7.8232	3.77952 1.38594	3.79509  1.3859
7.8242	3.77936 1.38594	3.79497  1.3859
7.82522	3.77919 1.38594	3.79486  1.3859
7.82619	3.77903 1.38594	3.79476  1.3859
7.82719	3.77887 1.38594	3.79465 1.38591
7.82819	 3.7787 1.38594	3.79454 1.38591
7.82919	3.77854 1.38594	3.79443 1.38591
7.83019	3.77837 1.38594	3.79431 1.38592
7.83119	3.77821 1.38594	 3.7942 1.38592
7.83219	3.77804 1.38594	3.79409 1.38592
7.83318	3.77788 1.38594	3.79398 1.38593
7.83419	3.77771 1.38594	3.79386 1.38593
7.83519	3.77755 1.38594	3.79375 1.38593
7.83619	3.77738 1.38594	3.79363 1.38594
7.83718	3.77721 1.38594	3.79352 1.38594
7.83819	3.77704 1.38594	 3.7934 1.38594
7.83919	3.77687 1.38594	3.79329 1.38595
7.84019	3.77671 1.38594	3.79317 1.38595
7.84119	3.77654 1.38594	3.79305 1.38595
7.84219	3.77637 1.38594	3.79293 1.38595
7.84319	 3.7762 1.38594	3.79282 1.38596
7.84428	3.77603 1.38594	 3.7927 1.38596
7.8452	3.77586 1.38594	3.79258 1.38597
7.84619	3.77568 1.38594	3.79246 1.38597
7.84719	3.77551 1.38594	3.79234 1.38597
7.84819	3.77534 1.38594	3.79222 1.38598
7.84919	3.77517 1.38594	 3.7921 1.38598
7.85019	3.77499 1.38594	3.79198 1.38598
7.85119	3.77482 1.38594	3.79186 1.38599
7.85219	3.77465 1.38594	3.79174 1.38599
7.85318	3.77447 1.38594	3.79162 1.38599
7.85419	 3.7743 1.38594	3.79149   1.386
7.85519	3.77412 1.38594	3.79137   1.386
7.85619	3.77395 1.38594	3.79127   1.386
7.85719	3.77377 1.38594	3.79112 1.38601
7.8582	3.77359 1.38594	  3.791 1.38601
7.85919	3.77342 1.38594	3.79087 1.38601
7.86019	3.77324 1.38594	3.79075 1.38602
7.86118	3.77306 1.38594	3.79062 1.38602
7.86224	3.77288 1.38594	 3.7905 1.38602
7.86319	3.77271 1.38594	3.79037 1.38603
7.86419	3.77253 1.38594	3.79024 1.38603
7.86519	3.77235 1.38594	3.79012 1.38603
7.86619	3.77217 1.38594	3.78999 1.38604
7.86719	3.77199 1.38594	3.78986 1.38604
7.86818	3.77181 1.38594	3.78973 1.38605
7.86918	3.77163 1.38594	3.78961 1.38605
7.87019	3.77144 1.38594	3.78947 1.38605
7.87119	3.77126 1.38594	3.78935 1.38606
7.8722	3.77108 1.38594	3.78922 1.38606
7.87319	 3.7709 1.38594	3.78909 1.38606
7.87419	3.77071 1.38594	3.78896 1.38607
7.87519	3.77053 1.38594	3.78883 1.38607
7.87619	3.77035 1.38594	3.78869 1.38607
7.87719	3.77016 1.38594	3.78856 1.38608
7.8782	3.76998 1.38594	3.78843 1.38608
7.87919	3.76979 1.38594	 3.7883 1.38609
7.88019	3.76961 1.38594	3.78817 1.38609
7.88119	3.76942 1.38594	3.78803 1.38609
7.88219	3.76924 1.38594	3.7879 1.3861
7.88319	3.76905 1.38594	3.78776  1.3861
7.88419	3.76886 1.38594	3.78763  1.3861
7.88519	3.76868 1.38594	3.78749 1.38611
7.88619	3.76849 1.38594	3.78737 1.38611
7.88719	 3.7683 1.38594	3.78723 1.38612
7.88819	3.76811 1.38594	 3.7871 1.38612
7.88919	3.76792 1.38594	3.78696 1.38612
7.89019	3.76773 1.38594	3.78682 1.38613
7.89119	3.76754 1.38594	3.78669 1.38613
7.89219	3.76735 1.38594	3.78655 1.38613
7.89319	3.76716 1.38594	3.78641 1.38614
7.89419	3.76697 1.38594	3.78627 1.38614
7.89518	3.76678 1.38594	3.78612 1.38615
7.89619	3.76659 1.38594	3.78599 1.38615
7.89719	3.76639 1.38594	3.78585 1.38615
7.89819	 3.7662 1.38594	3.78571 1.38616
7.89918	3.76601 1.38594	3.78558 1.38616
7.90018	3.76582 1.38594	3.78544 1.38616
7.90118	3.76562 1.38594	 3.7853 1.38617
7.90218	3.76543 1.38594	3.78516 1.38617
7.90319	3.76523 1.38594	3.78502 1.38617
7.9042	3.76504 1.38594	3.78487 1.38618
7.90519	3.76484 1.38594	3.78473 1.38618
7.90619	3.76465 1.38594	3.78459 1.38619
7.90719	3.76445 1.38594	3.78445 1.38619
7.9082	3.76426 1.38594	 3.7843 1.38619
7.90919	3.76406 1.38594	3.78416  1.3862
7.91018	3.76386 1.38594	3.78402  1.3862
7.91124	3.76366 1.38594	3.78387  1.3862
7.91219	3.76347 1.38594	3.78373 1.38621
7.91319	3.76327 1.38594	3.78358 1.38621
7.91419	3.76307 1.38594	3.78344 1.38622
7.91519	3.76287 1.38594	3.78329 1.38622
7.91618	3.76267 1.38594	3.78314 1.38622
7.91718	3.76247 1.38594	3.78299 1.38623
7.91819	3.76227 1.38594	3.78284 1.38623
7.91919	3.76207 1.38594	3.78269 1.38623
7.92019	3.76187 1.38594	3.78255 1.38624
7.92119	3.76167 1.38594	 3.7824 1.38624
7.92221	3.76147 1.38594	3.78224 1.38625
7.92317	3.76126 1.38594	 3.7821 1.38625
7.92419	3.76106 1.38594	3.78196 1.38625
7.92519	3.76086 1.38594	3.78181 1.38626
7.92619	3.76065 1.38594	3.78166 1.38626
7.92719	3.76045 1.38594	 3.7815 1.38626
7.92819	3.76025 1.38594	3.78136 1.38627
7.92919	3.76004 1.38594	3.78121 1.38627
7.93019	3.75984 1.38594	3.78106 1.38628
7.93119	3.75963 1.38594	3.78091 1.38628
7.93219	3.75943 1.38594	3.78075 1.38628
7.93318	3.75922 1.38594	 3.7806 1.38629
7.93419	3.75902 1.38594	3.78045 1.38629
7.93519	3.75881 1.38594	3.78029  1.3863
7.93619	 3.7586 1.38594	3.78014  1.3863
7.93719	3.75839 1.38594	3.77999  1.3863
7.93825	3.75819 1.38594	3.77982 1.38631
7.93919	3.75798 1.38594	3.77968 1.38631
7.94019	3.75777 1.38594	3.77952 1.38631
7.94119	3.75756 1.38594	3.77937 1.38632
7.94219	3.75735 1.38594	3.77921 1.38632
7.94319	3.75714 1.38594	3.77905 1.38633
7.94428	3.75693 1.38594	3.77891 1.38633
7.9452	3.75672 1.38594	3.77876 1.38633
7.94623	3.75651 1.38594	3.77858 1.38634
7.94723	 3.7563 1.38594	3.77842 1.38634
7.94819	3.75609 1.38594	3.77827 1.38634
7.94919	3.75588 1.38594	3.77811 1.38635
7.95019	3.75567 1.38594	3.77795 1.38635
7.95119	3.75546 1.38594	3.77779 1.38636
7.95218	3.75524 1.38594	3.77763 1.38636
7.95318	3.75503 1.38594	3.77747 1.38636
7.95419	3.75482 1.38594	3.77731 1.38637
7.95519	 3.7546 1.38594	3.77715 1.38637
7.95619	3.75439 1.38594	3.77698 1.38637
7.95719	3.75417 1.38594	3.77681 1.38638
7.95819	3.75396 1.38594	3.77665 1.38638
7.95919	3.75374 1.38594	3.77649 1.38639
7.96018	3.75353 1.38594	3.77633 1.38639
7.96118	3.75331 1.38594	3.77616 1.38639
7.96219	 3.7531 1.38594	3.77599  1.3864
7.96318	3.75288 1.38594	3.77583  1.3864
7.96419	3.75266 1.38594	3.77567  1.3864
7.96519	3.75245 1.38594	 3.7755 1.38641
7.96619	3.75223 1.38594	3.77533 1.38641
7.96718	3.75201 1.38594	3.77517 1.38642
7.96818	3.75179 1.38594	  3.775 1.38642
7.96918	3.75157 1.38594	3.77485 1.38642
7.97019	3.75136 1.38594	3.77468 1.38643
7.97119	3.75114 1.38594	3.77451 1.38643
7.97221	3.75092 1.38594	3.77434 1.38643
7.97319	 3.7507 1.38594	3.77418 1.38644
7.97419	3.75048 1.38594	3.77399 1.38644
7.97519	3.75026 1.38594	3.77383 1.38645
7.97618	3.75004 1.38594	3.77366 1.38645
7.97719	3.74982 1.38594	3.77349 1.38645
7.9782	3.74959 1.38594	3.77332 1.38646
7.97919	3.74937 1.38594	3.77315 1.38646
7.98019	3.74915 1.38594	3.77298 1.38646
7.98118	3.74893 1.38594	3.77282 1.38647
7.98219	 3.7487 1.38594	3.77264 1.38647
7.98318	3.74848 1.38594	3.77247 1.38648
7.98419	3.74826 1.38594	 3.7723 1.38648
7.98518	3.74803 1.38594	3.77211 1.38648
7.98619	3.74781 1.38594	3.77194 1.38649
7.98718	3.74759 1.38594	3.77177 1.38649
7.98819	3.74736 1.38594	3.7716 1.3865
7.98921	3.74714 1.38594	3.77142  1.3865
7.99019	3.74691 1.38594	3.77125  1.3865
7.99119	3.74668 1.38594	3.77108 1.38651
7.99219	3.74646 1.38594	 3.7709 1.38651
7.99319	3.74623 1.38594	3.77073 1.38652
7.9942	3.74601 1.38594	3.77055 1.38652
7.99519	3.74578 1.38594	3.77038 1.38652
7.99619	3.74555 1.38594	3.77019 1.38653
7.99719	3.74532 1.38594	3.77001 1.38653
7.99819	 3.7451 1.38594	3.76983 1.38653
7.99919	3.74487 1.38594	3.76966 1.38654
8.00019	3.74464 1.38594	3.76948 1.38654
8.00119	3.74441 1.38594	3.76931 1.38655
8.0022	3.74418 1.38594	3.76913 1.38655
8.0032	3.74395 1.38594	3.76895 1.38655
8.00419	3.74372 1.38594	3.76877 1.38656
8.0052	3.74349 1.38594	3.76859 1.38656
8.0062	3.74326 1.38594	 3.7684 1.38657
8.00719	3.74303 1.38594	3.76822 1.38657
8.00819	 3.7428 1.38594	3.76804 1.38657
8.00919	3.74257 1.38594	3.76786 1.38658
8.0102	3.74234 1.38594	3.76768 1.38658
8.01119	 3.7421 1.38594	3.76749 1.38658
8.01219	3.74187 1.38594	3.76731 1.38659
8.01319	3.74164 1.38594	3.76712 1.38659
8.01419	3.74141 1.38594	3.76693  1.3866
8.01519	3.74117 1.38594	3.76675  1.3866
8.01619	3.74094 1.38594	3.76656  1.3866
8.01719	3.74071 1.38594	3.76639 1.38661
8.01819	3.74047 1.38594	 3.7662 1.38661
8.01919	3.74024 1.38594	3.76602 1.38661
8.02019	   3.74 1.38594	3.76583 1.38662
8.02119	3.73977 1.38594	3.76564 1.38662
8.02219	3.73953 1.38594	3.76546 1.38663
8.02319	 3.7393 1.38594	3.76527 1.38663
8.02419	3.73906 1.38594	3.76508 1.38663
8.0252	3.73882 1.38594	3.76489 1.38664
8.02619	3.73859 1.38594	 3.7647 1.38664
8.02719	3.73835 1.38594	3.76451 1.38665
8.02819	3.73811 1.38594	3.76432 1.38665
8.02919	3.73788 1.38594	3.76413 1.38665
8.03019	3.73764 1.38594	3.76393 1.38666
8.03119	 3.7374 1.38594	3.76375 1.38666
8.03219	3.73716 1.38594	3.76356 1.38666
8.03319	3.73692 1.38594	3.76336 1.38667
8.03419	3.73669 1.38594	3.76317 1.38667
8.0352	3.73645 1.38594	3.76298 1.38667
8.03619	3.73621 1.38594	 3.7628 1.38668
8.03719	3.73597 1.38594	3.76261 1.38668
8.0382	3.73573 1.38594	3.76241 1.38669
8.03919	3.73549 1.38594	3.76221 1.38669
8.04019	3.73525 1.38594	3.76203 1.38669
8.04119	3.73501 1.38594	3.76183  1.3867
8.04219	3.73477 1.38594	3.76162  1.3867
8.04319	3.73452 1.38594	3.76143  1.3867
8.04419	3.73428 1.38594	3.76124 1.38671
8.04521	3.73404 1.38594	3.76106 1.38671
8.0462	 3.7338 1.38594	3.76085 1.38671
8.0472	3.73356 1.38594	3.76066 1.38672
8.04819	3.73331 1.38594	3.76046 1.38672
8.04919	3.73307 1.38594	3.76025 1.38673
8.05019	3.73283 1.38594	3.76006 1.38673
8.05119	3.73258 1.38594	3.75986 1.38673
8.05219	3.73234 1.38594	3.75966 1.38674
8.05319	 3.7321 1.38594	3.75947 1.38674
8.0542	3.73185 1.38594	3.75926 1.38674
8.05519	3.73161 1.38594	3.75908 1.38675
8.05619	3.73136 1.38594	3.75888 1.38675
8.05719	3.73112 1.38594	3.75866 1.38675
8.05825	3.73087 1.38594	3.75844 1.38674
8.0592	3.73063 1.38594	3.75823 1.38674
8.0602	3.73038 1.38594	3.75802 1.38674
8.0612	3.73013 1.38594	3.75781 1.38674
8.0622	3.72989 1.38594	 3.7576 1.38674
8.06319	3.72964 1.38594	3.75739 1.38674
8.06419	3.72939 1.38594	3.75718 1.38674
8.0652	3.72915 1.38594	3.75697 1.38674
8.0662	 3.7289 1.38594	3.75677 1.38675
8.0672	3.72865 1.38594	3.75656 1.38675
8.0682	 3.7284 1.38594	3.75636 1.38675
8.06919	3.72815 1.38594	3.75616 1.38676
8.07019	3.72791 1.38594	3.75593 1.38676
8.07119	3.72766 1.38594	3.75574 1.38677
8.07219	3.72741 1.38594	3.75554 1.38677
8.07319	3.72716 1.38594	3.75534 1.38678
8.07419	3.72691 1.38594	3.75513 1.38679
8.0752	3.72666 1.38594	3.75493 1.38679
8.0762	3.72641 1.38594	3.75474  1.3868
8.07719	3.72616 1.38594	3.75454  1.3868
8.07824	3.72591 1.38594	3.75434 1.38681
8.07919	3.72566 1.38594	3.75414 1.38682
8.08019	3.72541 1.38594	3.75394 1.38682
8.08119	3.72516 1.38594	3.75373 1.38683
8.08221	 3.7249 1.38594	3.75351 1.38684
8.08319	3.72465 1.38594	3.75332 1.38685
8.08419	 3.7244 1.38594	3.75312 1.38685
8.08519	3.72415 1.38594	3.75291 1.38686
8.08619	 3.7239 1.38594	 3.7527 1.38687
8.08719	3.72364 1.38594	3.75251 1.38688
8.08819	3.72339 1.38594	3.75231 1.38688
8.0892	3.72314 1.38594	3.75211 1.38689
8.09019	3.72288 1.38594	3.75191  1.3869
8.09119	3.72263 1.38594	3.75171  1.3869
8.09219	3.72238 1.38594	3.75151 1.38691
8.09319	3.72212 1.38594	 3.7513 1.38692
8.09419	3.72187 1.38594	3.75108 1.38693
8.09518	3.72161 1.38594	3.75088 1.38693
8.09618	3.72136 1.38594	3.75067 1.38694
8.09718	 3.7211 1.38594	3.75047 1.38695
8.09819	3.72085 1.38594	3.75026 1.38696
8.09918	3.72059 1.38594	3.75005 1.38696
8.10018	3.72034 1.38594	3.74984 1.38697
8.10119	3.72008 1.38594	3.74965 1.38698
8.10219	3.71983 1.38594	3.74944 1.38698
8.10318	3.71957 1.38594	3.74923 1.38699
8.10418	3.71931 1.38594	3.74902   1.387
8.10519	3.71906 1.38594	3.74881   1.387
8.10619	 3.7188 1.38594	 3.7486 1.38701
8.10718	3.71854 1.38594	3.74838 1.38702
8.10818	3.71828 1.38594	3.74816 1.38702
8.10918	3.71803 1.38594	3.74795 1.38703
8.11019	3.71777 1.38594	3.74774 1.38703
8.11119	3.71751 1.38594	3.74755 1.38704
8.11219	3.71725 1.38594	3.74732 1.38704
8.11319	3.71699 1.38594	3.74711 1.38705
8.11419	3.71673 1.38594	 3.7469 1.38705
8.11518	3.71648 1.38594	3.74668 1.38706
8.11618	3.71622 1.38594	3.74647 1.38706
8.11718	3.71596 1.38594	3.74623 1.38707
8.11818	 3.7157 1.38594	3.74603 1.38707
8.11918	3.71544 1.38594	3.74581 1.38708
8.12018	3.71518 1.38594	3.74559 1.38708
8.12118	3.71492 1.38594	3.74538 1.38709
8.12219	3.71466 1.38594	3.74515 1.38709
8.12318	 3.7144 1.38594	3.74493  1.3871
8.12418	3.71413 1.38594	3.74472  1.3871
8.12518	3.71387 1.38594	3.7445 1.3871
8.12619	3.71361 1.38594	3.74428 1.38711
8.12719	3.71335 1.38594	3.74406 1.38711
8.12818	3.71309 1.38594	3.74384 1.38712
8.12918	3.71283 1.38594	3.74362 1.38712
8.13018	3.71256 1.38594	 3.7434 1.38712
8.13118	 3.7123 1.38594	3.74317 1.38713
8.13219	3.71204 1.38594	3.74297 1.38713
8.13318	3.71178 1.38594	3.74275 1.38713
8.13419	3.71151 1.38594	3.74253 1.38713
8.13518	3.71125 1.38594	3.74229 1.38714
8.13618	3.71099 1.38594	3.74207 1.38714
8.13718	3.71072 1.38594	3.74185 1.38714
8.13818	3.71046 1.38594	3.74162 1.38714
8.13918	 3.7102 1.38594	 3.7414 1.38715
8.14018	3.70993 1.38594	3.74117 1.38715
8.14118	3.70967 1.38594	3.74095 1.38715
8.14219	 3.7094 1.38594	3.74072 1.38715
8.14318	3.70914 1.38594	 3.7405 1.38715
8.14418	3.70887 1.38594	3.74027 1.38716
8.14519	3.70861 1.38594	3.74004 1.38716
8.14619	3.70834 1.38594	3.73983 1.38716
8.14719	3.70808 1.38594	3.73959 1.38716
8.14819	3.70781 1.38594	3.73936 1.38716
8.14919	3.70755 1.38594	3.73913 1.38716
8.1502	3.70728 1.38594	3.73892 1.38716
8.15119	3.70702 1.38594	3.73869 1.38716
8.15219	3.70675 1.38594	3.73844 1.38717
8.1532	3.70648 1.38594	3.73823 1.38717
8.1542	3.70622 1.38594	3.73798 1.38717
8.15519	3.70595 1.38594	3.73777 1.38717
8.15619	3.70568 1.38594	3.73754 1.38717
8.15719	3.70541 1.38594	3.73729 1.38717
8.15825	3.70515 1.38594	3.73707 1.38717
8.1592	3.70488 1.38594	3.73684 1.38717
8.1602	3.70461 1.38594	3.73662 1.38717
8.1612	3.70434 1.38594	3.73639 1.38717
8.1622	3.70408 1.38594	3.73616 1.38717
8.16319	3.70381 1.38594	3.73593 1.38717
8.16419	3.70354 1.38594	3.73569 1.38717
8.16519	3.70327 1.38594	3.73545 1.38717
8.16619	  3.703 1.38594	3.73521 1.38717
8.16719	3.70273 1.38594	3.73498 1.38717
8.16819	3.70246 1.38594	3.73476 1.38717
8.16919	 3.7022 1.38594	3.73451 1.38717
8.17019	3.70193 1.38594	3.73428 1.38717
8.17119	3.70166 1.38594	3.73405 1.38717
8.17219	3.70139 1.38594	3.73382 1.38717
8.17319	3.70112 1.38594	3.73359 1.38717
8.1742	3.70085 1.38594	3.73335 1.38717
8.1752	3.70058 1.38594	3.73312 1.38717
8.17619	3.70031 1.38594	3.73286 1.38717
8.17719	3.70004 1.38594	3.73264 1.38717
8.1782	3.69977 1.38594	3.73244 1.38717
8.17919	3.69949 1.38594	3.73217 1.38717
8.1802	3.69922 1.38594	3.73192 1.38717
8.18119	3.69895 1.38594	 3.7317 1.38716
8.18219	3.69868 1.38594	3.73144 1.38716
8.18319	3.69841 1.38594	3.73123 1.38716
8.18419	3.69814 1.38594	3.73099 1.38716
8.18519	3.69787 1.38594	3.73074 1.38716
8.18619	3.69759 1.38594	 3.7305 1.38716
8.18719	3.69732 1.38594	3.73026 1.38716
8.18819	3.69705 1.38594	3.73004 1.38716
8.18919	3.69678 1.38594	 3.7298 1.38716
8.19019	3.69651 1.38594	3.72954 1.38716
8.19119	3.69623 1.38594	3.72931 1.38715
8.19219	3.69596 1.38594	3.72907 1.38715
8.19319	3.69569 1.38594	3.72883 1.38715
8.19419	3.69541 1.38594	3.72859 1.38715
8.19519	3.69514 1.38594	3.72836 1.38715
8.19619	3.69487 1.38594	3.72809 1.38715
8.1972	 3.6946 1.38594	3.72788 1.38714
8.19819	3.69432 1.38594	3.72763 1.38714
8.19919	3.69405 1.38594	3.72738 1.38714
8.20019	3.69377 1.38594	3.72714 1.38714
8.20119	 3.6935 1.38594	3.72689 1.38714
8.20219	3.69323 1.38594	3.72665 1.38714
8.20319	3.69295 1.38594	3.72641 1.38713
8.20419	3.69268 1.38594	3.72617 1.38713
8.20519	 3.6924 1.38594	3.72595 1.38713
8.20619	3.69213 1.38594	3.72567 1.38713
8.2072	3.69185 1.38594	3.72545 1.38712
8.20819	3.69158 1.38594	3.72521 1.38712
8.20919	 3.6913 1.38594	3.72496 1.38712
8.21019	3.69103 1.38594	3.72472 1.38712
8.21119	3.69075 1.38594	3.72447 1.38712
8.21219	3.69048 1.38594	3.72424 1.38711
8.21319	 3.6902 1.38594	3.72395 1.38711
8.2142	3.68993 1.38594	3.72371 1.38711
8.21519	3.68965 1.38594	3.72349 1.38711
8.21619	3.68938 1.38594	3.72324  1.3871
8.21719	 3.6891 1.38594	 3.723 1.3871
8.21825	3.68882 1.38594	3.72285  1.3871
8.21919	3.68855 1.38594	3.72285  1.3871
8.22019	3.68827 1.38594	3.72285  1.3871
8.22119	  3.688 1.38594	3.72212  1.3871
8.22221	3.68772 1.38594	3.72178  1.3871
8.22319	3.68744 1.38594	3.72152  1.3871
8.22419	3.68717 1.38594	3.72128  1.3871
8.22519	3.68689 1.38594	3.72103 1.38709
8.22619	3.68661 1.38594	3.72076 1.38709
8.22719	3.68633 1.38594	3.72052 1.38709
8.22819	3.68606 1.38594	3.72031 1.38708
8.22919	3.68578 1.38594	3.72001 1.38708
8.23019	 3.6855 1.38594	3.71977 1.38708
8.23119	3.68523 1.38594	3.71953 1.38707
8.23218	3.68495 1.38594	3.71928 1.38707
8.23319	3.68467 1.38594	3.71903 1.38707
8.2342	3.68439 1.38594	3.71878 1.38706
8.23519	3.68411 1.38594	3.71853 1.38706
8.23618	3.68384 1.38594	3.71828 1.38706
8.23718	3.68356 1.38594	3.71803 1.38705
8.23819	3.68328 1.38594	3.71777 1.38705
8.23919	  3.683 1.38594	3.71752 1.38704
8.24019	3.68272 1.38594	3.71727 1.38704
8.24119	3.68245 1.38594	3.71702 1.38704
8.24219	3.68217 1.38594	3.71676 1.38704
8.24319	3.68189 1.38594	3.71652 1.38703
8.24419	3.68161 1.38594	3.71626 1.38703
8.24519	3.68133 1.38594	3.71604 1.38703
8.24619	3.68105 1.38594	3.71576 1.38703
8.24719	3.68077 1.38594	3.71551 1.38702
8.24819	3.68049 1.38594	3.71526 1.38702
8.24918	3.68022 1.38594	3.71498 1.38702
8.25019	3.67994 1.38594	3.71476 1.38701
8.25119	3.67966 1.38594	3.71447 1.38701
8.25219	3.67938 1.38594	3.71424 1.38701
8.25318	 3.6791 1.38594	3.71397 1.38701
8.25419	3.67882 1.38594	3.71374   1.387
8.2552	3.67854 1.38594	3.71346   1.387
8.2562	3.67826 1.38594	3.71321   1.387
8.2572	3.67798 1.38594	3.71297 1.38699
8.25819	 3.6777 1.38594	3.71271 1.38699
8.2592	3.67742 1.38594	3.71246 1.38699
8.26019	3.67714 1.38594	3.71219 1.38698
8.26119	3.67686 1.38594	3.71194 1.38698
8.26219	3.67658 1.38594	3.71168 1.38698
8.26319	 3.6763 1.38594	3.71144 1.38697
8.26419	3.67602 1.38594	3.71118 1.38697
8.26518	3.67574 1.38594	3.71091 1.38697
8.26618	3.67546 1.38594	3.71068 1.38696
8.26719	3.67518 1.38594	 3.7104 1.38696
8.26819	 3.6749 1.38594	3.71014 1.38696
8.26919	3.67462 1.38594	3.70988 1.38695
8.27019	3.67434 1.38594	3.70961 1.38695
8.27119	3.67405 1.38594	3.70938 1.38695
8.27218	3.67377 1.38594	3.70912 1.38694
8.27319	3.67349 1.38594	3.70886 1.38694
8.27419	3.67321 1.38594	3.70858 1.38694
8.27519	3.67293 1.38594	3.70833 1.38693
8.27618	3.67265 1.38594	3.70807 1.38693
8.27719	3.67237 1.38594	3.70782 1.38693
8.27819	3.67209 1.38594	3.70757 1.38692
8.27921	3.67181 1.38594	 3.7073 1.38692
8.28023	3.67152 1.38594	3.70703 1.38691
8.28129	3.67124 1.38594	3.70678 1.38691
8.28219	3.67096 1.38594	3.70651 1.38691
8.28319	3.67068 1.38594	3.70627  1.3869
8.28419	 3.6704 1.38594	3.70601  1.3869
8.28519	3.67012 1.38594	3.70572  1.3869
8.28619	3.66984 1.38594	3.70548 1.38689
8.28719	3.66955 1.38594	3.70522 1.38689
8.28818	3.66927 1.38594	3.70495 1.38689
8.28921	3.66899 1.38594	3.70471 1.38688
8.29019	3.66871 1.38594	3.70442 1.38688
8.29119	3.66843 1.38594	3.70417 1.38687
8.29219	3.66815 1.38594	3.70392 1.38687
8.29319	3.66786 1.38594	3.70363 1.38687
8.2942	3.66758 1.38594	 3.7034 1.38686
8.29519	 3.6673 1.38594	3.70313 1.38686
8.29619	3.66702 1.38594	3.70285 1.38686
8.2972	3.66674 1.38594	3.70261 1.38685
8.29819	3.66645 1.38594	3.70235 1.38685
8.29919	3.66617 1.38594	3.70207 1.38684
8.30019	3.66589 1.38594	3.70181 1.38684
8.3012	3.66561 1.38594	3.70154 1.38684
8.3022	3.66532 1.38594	3.70129 1.38683
8.30319	3.66504 1.38594	3.70103 1.38683
8.30419	3.66476 1.38594	3.70074 1.38683
8.3052	3.66448 1.38594	3.70049 1.38682
8.3062	 3.6642 1.38594	3.70023 1.38682
8.30719	3.66391 1.38594	3.69997 1.38682
8.30819	3.66363 1.38594	 3.6997 1.38681
8.30919	3.66335 1.38594	3.69944 1.38681
8.31019	3.66307 1.38594	3.69915  1.3868
8.31119	3.66278 1.38594	3.69889  1.3868
8.31219	 3.6625 1.38594	3.69867  1.3868
8.31319	3.66222 1.38594	3.69835 1.38679
8.31419	3.66194 1.38594	 3.6981 1.38679
8.31519	3.66165 1.38594	3.69784 1.38679
8.31619	3.66137 1.38594	3.69758 1.38678
8.31719	3.66109 1.38594	3.69732 1.38678
8.3182	3.66081 1.38594	3.69705 1.38678
8.31919	3.66052 1.38594	3.69679 1.38677
8.32019	3.66024 1.38594	3.69651 1.38677
8.32119	3.65996 1.38594	3.69624 1.38677
8.32219	3.65967 1.38594	3.69597 1.38676
8.32319	3.65939 1.38594	3.69569 1.38676
8.32419	3.65911 1.38594	3.69544 1.38675
8.32519	3.65883 1.38594	3.69517 1.38675
8.3262	3.65854 1.38594	3.69491 1.38675
8.32719	3.65826 1.38594	3.69465 1.38674
8.32819	3.65798 1.38594	3.69437 1.38674
8.32919	 3.6577 1.38594	 3.6941 1.38674
8.33019	3.65741 1.38594	3.69383 1.38673
8.33119	3.65713 1.38594	3.69356 1.38673
8.33219	3.65685 1.38594	3.69331 1.38673
8.33319	3.65656 1.38594	3.69301 1.38672
8.3342	3.65628 1.38594	3.69277 1.38672
8.33519	  3.656 1.38594	3.69248 1.38671
8.33619	3.65572 1.38594	3.69222 1.38671
8.33719	3.65543 1.38594	3.69196 1.38671
8.33819	3.65515 1.38594	3.69169  1.3867
8.33919	3.65487 1.38594	3.69141  1.3867
8.34019	3.65459 1.38594	3.69114  1.3867
8.34119	 3.6543 1.38594	3.69089 1.38669
8.3422	3.65402 1.38594	3.69061 1.38669
8.34319	3.65374 1.38594	3.69035 1.38669
8.34419	3.65345 1.38594	3.69008 1.38668
8.3452	3.65317 1.38594	3.68983 1.38668
8.3462	3.65289 1.38594	3.68954 1.38668
8.34719	3.65261 1.38594	3.68927 1.38667
8.34819	3.65232 1.38594	  3.689 1.38667
8.34919	3.65204 1.38594	3.68871 1.38667
8.35019	3.65176 1.38594	3.68845 1.38666
8.35119	3.65148 1.38594	3.68819 1.38666
8.35219	3.65119 1.38594	3.68792 1.38666
8.35319	3.65091 1.38594	3.68762 1.38666
8.35419	3.65063 1.38594	3.68736 1.38665
8.35519	3.65035 1.38594	 3.6871 1.38665
8.3562	3.65006 1.38594	3.68681 1.38665
8.35719	3.64978 1.38594	3.68656 1.38664
8.35819	 3.6495 1.38594	3.68629 1.38664
8.35925	3.64922 1.38594	3.68601 1.38664
8.36021	3.64893 1.38594	3.68575 1.38663
8.3612	3.64865 1.38594	3.68545 1.38663
8.36219	3.64837 1.38594	3.68519 1.38663
8.36319	3.64809 1.38594	3.68492 1.38662
8.3642	 3.6478 1.38594	3.68465 1.38662
8.3652	3.64752 1.38594	3.68439 1.38662
8.36619	3.64724 1.38594	3.68412 1.38662
8.36719	3.64696 1.38594	3.68383 1.38661
8.36819	3.64668 1.38594	3.68359 1.38661
8.36919	3.64639 1.38594	3.68329 1.38661
8.3702	3.64611 1.38594	3.68301  1.3866
8.37119	3.64583 1.38594	3.68274  1.3866
8.37219	3.64555 1.38594	3.68251  1.3866
8.3732	3.64527 1.38594	 3.6822 1.38659
